method,seed,step,test_error,reward,backward_frac,loss
DG-K(10%),2,7900,0.03560000658035278,0.9599999785423279,0.1,0.001693975762464106
DG-K(10%),2,8000,0.03949999809265137,0.949999988079071,0.1,0.0010766068007797003
DG-K(10%),2,8100,0.036400020122528076,0.9900000095367432,0.1,0.0010735987452790141
DG-K(10%),2,8200,0.03149998188018799,0.9599999785423279,0.1,0.0011877929791808128
DG-K(10%),2,8300,0.03939998149871826,0.9599999785423279,0.1,4.033307050121948e-05
DG-K(10%),2,8400,0.038600027561187744,0.9200000166893005,0.1,1.0474573173269164e-06
DG-K(10%),2,8500,0.032199978828430176,0.9300000071525574,0.1,0.001887995284050703
DG-K(10%),2,8600,0.03579998016357422,0.9800000190734863,0.1,0.0012683495879173279
DG-K(10%),2,8700,0.03020000457763672,0.9800000190734863,0.1,0.003163856454193592
DG-K(10%),2,8800,0.036400020122528076,0.9800000190734863,0.1,0.00013897594180889428
DG-K(10%),2,8900,0.03810000419616699,0.9700000286102295,0.1,0.0037284567952156067
DG-K(10%),2,9000,0.033699989318847656,0.9599999785423279,0.1,0.00022028245439287275
DG-K(10%),2,9100,0.034600019454956055,0.949999988079071,0.1,0.0052294353954494
DG-K(10%),2,9200,0.035899996757507324,0.9900000095367432,0.1,0.00612294115126133
DG-K(10%),2,9300,0.03939998149871826,0.9800000190734863,0.1,5.851842070114799e-05
DG-K(10%),2,9400,0.037400007247924805,0.9700000286102295,0.1,0.0006469278014265001
DG-K(10%),2,9500,0.03600001335144043,0.9900000095367432,0.1,5.381048686103895e-05
DG-K(10%),2,9600,0.03070002794265747,0.9900000095367432,0.1,0.0005468603922054172
DG-K(10%),2,9700,0.02920001745223999,0.9700000286102295,0.1,0.0024310415610671043
DG-K(10%),2,9800,0.03680002689361572,0.9800000190734863,0.1,2.2346105197357247e-06
DG-K(10%),2,9900,0.03350001573562622,0.9700000286102295,0.1,0.004148550797253847
DG-K(10%),2,9999,0.03380000591278076,1.0,0.1,1.5156954759731889e-05
DG-K(10%),3,0,0.833199992775917,0.07999999821186066,0.1,0.16182202100753784
DG-K(10%),3,100,0.19179999828338623,0.5,0.1,0.09627831727266312
DG-K(10%),3,200,0.11820000410079956,0.7699999809265137,0.1,0.032206811010837555
DG-K(10%),3,300,0.0989999771118164,0.8500000238418579,0.1,0.01839776337146759
DG-K(10%),3,400,0.08569997549057007,0.8600000143051147,0.1,0.025868186727166176
DG-K(10%),3,500,0.09189999103546143,0.8700000047683716,0.1,0.03181570768356323
DG-K(10%),3,600,0.08179998397827148,0.8700000047683716,0.1,0.015351785346865654
DG-K(10%),3,700,0.07829999923706055,0.8899999856948853,0.1,0.01950722374022007
DG-K(10%),3,800,0.07150000333786011,0.9100000262260437,0.1,0.007931457832455635
DG-K(10%),3,900,0.0788000226020813,0.8600000143051147,0.1,0.00210346351377666
DG-K(10%),3,1000,0.06590002775192261,0.8999999761581421,0.1,0.01112205907702446
DG-K(10%),3,1100,0.0656999945640564,0.9300000071525574,0.1,0.016914181411266327
DG-K(10%),3,1200,0.07150000333786011,0.8799999952316284,0.1,0.014509947039186954
DG-K(10%),3,1300,0.06069999933242798,0.949999988079071,0.1,0.020740417763590813
DG-K(10%),3,1400,0.06339997053146362,0.9100000262260437,0.1,0.007315978407859802
DG-K(10%),3,1500,0.06330001354217529,0.9200000166893005,0.1,0.0045846328139305115
DG-K(10%),3,1600,0.06629997491836548,0.9300000071525574,0.1,0.02777211368083954
DG-K(10%),3,1700,0.05760002136230469,0.9300000071525574,0.1,0.014280607923865318
DG-K(10%),3,1800,0.05720001459121704,0.9200000166893005,0.1,0.008729241788387299
DG-K(10%),3,1900,0.05239999294281006,0.9200000166893005,0.1,0.009236681275069714
DG-K(10%),3,2000,0.0526999831199646,0.949999988079071,0.1,0.009630813263356686
DG-K(10%),3,2100,0.0493999719619751,0.949999988079071,0.1,0.007120292633771896
DG-K(10%),3,2200,0.05229997634887695,0.9399999976158142,0.1,0.00485601183027029
DG-K(10%),3,2300,0.05229997634887695,0.9200000166893005,0.1,0.003155772341415286
DG-K(10%),3,2400,0.05440002679824829,0.9599999785423279,0.1,0.005131874233484268
DG-K(10%),3,2500,0.04890000820159912,0.9399999976158142,0.1,0.0031502365600317717
DG-K(10%),3,2600,0.04790002107620239,0.949999988079071,0.1,0.009347205981612206
DG-K(10%),3,2700,0.04610002040863037,0.9800000190734863,0.1,0.0069571491330862045
DG-K(10%),3,2800,0.05970001220703125,0.949999988079071,0.1,0.00372364092618227
DG-K(10%),3,2900,0.04930001497268677,0.949999988079071,0.1,0.0032784335780888796
DG-K(10%),3,3000,0.042999982833862305,0.9399999976158142,0.1,0.0009551231050863862
DG-K(10%),3,3100,0.047200024127960205,0.9200000166893005,0.1,0.005915255751460791
DG-K(10%),3,3200,0.05059999227523804,0.9700000286102295,0.1,0.0012656230246648192
DG-K(10%),3,3300,0.04909998178482056,0.9599999785423279,0.1,0.001286926562897861
DG-K(10%),3,3400,0.04739999771118164,0.9399999976158142,0.1,0.0005208167713135481
DG-K(10%),3,3500,0.0437999963760376,0.9700000286102295,0.1,0.003344873897731304
DG-K(10%),3,3600,0.04339998960494995,0.9300000071525574,0.1,0.0006015816470608115
DG-K(10%),3,3700,0.04629999399185181,0.9599999785423279,0.1,0.005729311611503363
DG-K(10%),3,3800,0.04210001230239868,0.949999988079071,0.1,0.013795319944620132
DG-K(10%),3,3900,0.045700013637542725,1.0,0.1,0.00014224891492631286
DG-K(10%),3,4000,0.054000020027160645,0.9800000190734863,0.1,0.0035069924779236317
DG-K(10%),3,4100,0.044799983501434326,0.949999988079071,0.1,0.008874587714672089
DG-K(10%),3,4200,0.04500001668930054,0.9399999976158142,0.1,0.0027596005238592625
DG-K(10%),3,4300,0.04009997844696045,0.9599999785423279,0.1,0.000746124773286283
DG-K(10%),3,4400,0.04369997978210449,0.9700000286102295,0.1,0.011670870706439018
DG-K(10%),3,4500,0.04559999704360962,0.9599999785423279,0.1,0.0007310762885026634
DG-K(10%),3,4600,0.048500001430511475,0.9399999976158142,0.1,0.0007365909405052662
DG-K(10%),3,4700,0.041400015354156494,0.9399999976158142,0.1,0.0012973096454516053
DG-K(10%),3,4800,0.037400007247924805,0.9599999785423279,0.1,0.008281193673610687
DG-K(10%),3,4900,0.039200007915496826,0.9800000190734863,0.1,0.0005102744908072054
DG-K(10%),3,5000,0.03829997777938843,0.949999988079071,0.1,8.611333214503247e-06
DG-K(10%),3,5100,0.03850001096725464,0.949999988079071,0.1,0.003155909711495042
DG-K(10%),3,5200,0.03789997100830078,0.9700000286102295,0.1,0.001084785326384008
DG-K(10%),3,5300,0.04250001907348633,0.9599999785423279,0.1,0.00017255631973966956
DG-K(10%),3,5400,0.03979998826980591,0.9599999785423279,0.1,0.004310159478336573
DG-K(10%),3,5500,0.04000002145767212,0.9800000190734863,0.1,0.002332116011530161
DG-K(10%),3,5600,0.03700000047683716,0.9399999976158142,0.1,3.854761234833859e-05
DG-K(10%),3,5700,0.03530001640319824,0.9599999785423279,0.1,0.001300949603319168
DG-K(10%),3,5800,0.036199986934661865,0.9700000286102295,0.1,0.0013361640740185976
DG-K(10%),3,5900,0.0396999716758728,0.9900000095367432,0.1,5.094138759886846e-05
DG-K(10%),3,6000,0.03909999132156372,0.9800000190734863,0.1,0.00033149131922982633
DG-K(10%),3,6100,0.034900009632110596,0.9900000095367432,0.1,0.0003556066658347845
DG-K(10%),3,6200,0.03810000419616699,0.949999988079071,0.1,0.006175481714308262
DG-K(10%),3,6300,0.038999974727630615,0.9700000286102295,0.1,0.0034733032807707787
DG-K(10%),3,6400,0.03299999237060547,0.9300000071525574,0.1,0.014311463572084904
DG-K(10%),3,6500,0.037699997425079346,0.9800000190734863,0.1,0.002148269210010767
DG-K(10%),3,6600,0.03359997272491455,0.9800000190734863,0.1,0.009592476300895214
DG-K(10%),3,6700,0.03570002317428589,0.9700000286102295,0.1,0.0013047873508185148
DG-K(10%),3,6800,0.03670001029968262,0.949999988079071,0.1,0.0006040400476194918
DG-K(10%),3,6900,0.03380000591278076,0.9700000286102295,0.1,2.2373795218300074e-05
DG-K(10%),3,7000,0.040199995040893555,0.9599999785423279,0.1,0.00839266274124384
DG-K(10%),3,7100,0.03560000658035278,0.9800000190734863,0.1,0.00031171279260888696
DG-K(10%),3,7200,0.036499977111816406,0.9700000286102295,0.1,0.00116738211363554
DG-K(10%),3,7300,0.04650002717971802,0.9599999785423279,0.1,0.007242308929562569
DG-K(10%),3,7400,0.036400020122528076,0.9900000095367432,0.1,0.01187422126531601
DG-K(10%),3,7500,0.03689998388290405,0.9700000286102295,0.1,0.0037013916298747063
DG-K(10%),3,7600,0.03329998254776001,0.9200000166893005,0.1,0.0015984817873686552
DG-K(10%),3,7700,0.03329998254776001,0.9900000095367432,0.1,0.0001302353775827214
DG-K(10%),3,7800,0.03390002250671387,0.9599999785423279,0.1,0.0047208829782903194
DG-K(10%),3,7900,0.03479999303817749,0.9900000095367432,0.1,0.0013255493249744177
DG-K(10%),3,8000,0.03250002861022949,1.0,0.1,0.0008283343631774187
DG-K(10%),3,8100,0.033399999141693115,0.949999988079071,0.1,0.0027009015902876854
DG-K(10%),3,8200,0.03630000352859497,0.9599999785423279,0.1,0.0017090418841689825
DG-K(10%),3,8300,0.037100017070770264,0.9700000286102295,0.1,0.0005031215841881931
DG-K(10%),3,8400,0.03519999980926514,0.9599999785423279,0.1,0.003405824536457658
DG-K(10%),3,8500,0.03149998188018799,0.9900000095367432,0.1,0.012911106459796429
DG-K(10%),3,8600,0.0350000262260437,0.949999988079071,0.1,0.008976995013654232
DG-K(10%),3,8700,0.031599998474121094,0.9700000286102295,0.1,0.0048217978328466415
DG-K(10%),3,8800,0.03450000286102295,1.0,0.1,0.0035372565034776926
DG-K(10%),3,8900,0.03450000286102295,0.9700000286102295,0.1,0.0021941622253507376
DG-K(10%),3,9000,0.03350001573562622,0.9800000190734863,0.1,0.00015577865997329354
DG-K(10%),3,9100,0.029799997806549072,0.9900000095367432,0.1,0.00489920424297452
DG-K(10%),3,9200,0.030900001525878906,0.9599999785423279,0.1,0.004877670202404261
DG-K(10%),3,9300,0.033699989318847656,0.9900000095367432,0.1,0.0005325296078808606
DG-K(10%),3,9400,0.031899988651275635,0.9599999785423279,0.1,0.0001810783869586885
DG-K(10%),3,9500,0.03829997777938843,0.9800000190734863,0.1,0.0005909902974963188
DG-K(10%),3,9600,0.037199974060058594,0.9700000286102295,0.1,0.0004078102356288582
DG-K(10%),3,9700,0.03570002317428589,0.9800000190734863,0.1,0.001865125261247158
DG-K(10%),3,9800,0.03519999980926514,0.9399999976158142,0.1,6.607898831134662e-05
DG-K(10%),3,9900,0.03329998254776001,0.9900000095367432,0.1,4.514514148468152e-05
DG-K(10%),3,9999,0.031899988651275635,0.9599999785423279,0.1,0.00010737536649685353
DG-K(10%),4,0,0.8955999985337257,0.14000000059604645,0.1,0.20774035155773163
DG-K(10%),4,100,0.20240002870559692,0.550000011920929,0.1,0.06943344324827194
DG-K(10%),4,200,0.1118999719619751,0.7300000190734863,0.1,0.022356754168868065
DG-K(10%),4,300,0.09939998388290405,0.7599999904632568,0.1,0.022619621828198433
DG-K(10%),4,400,0.10039997100830078,0.7900000214576721,0.1,0.021284781396389008
DG-K(10%),4,500,0.08509999513626099,0.8700000047683716,0.1,0.020489800721406937
DG-K(10%),4,600,0.09799998998641968,0.9300000071525574,0.1,0.01133633591234684
DG-K(10%),4,700,0.08550000190734863,0.8799999952316284,0.1,0.010840002447366714
DG-K(10%),4,800,0.06980001926422119,0.9100000262260437,0.1,0.013174574822187424
DG-K(10%),4,900,0.07760000228881836,0.9100000262260437,0.1,0.02114735171198845
DG-K(10%),4,1000,0.069100022315979,0.8899999856948853,0.1,0.03740192577242851
DG-K(10%),4,1100,0.07109999656677246,0.9700000286102295,0.1,0.013237020932137966
DG-K(10%),4,1200,0.0625,0.9300000071525574,0.1,0.001977418316528201
DG-K(10%),4,1300,0.06120002269744873,0.949999988079071,0.1,0.0065566967241466045
DG-K(10%),4,1400,0.06379997730255127,0.949999988079071,0.1,0.007340993266552687
DG-K(10%),4,1500,0.06190001964569092,0.949999988079071,0.1,0.012757662683725357
DG-K(10%),4,1600,0.06099998950958252,0.9300000071525574,0.1,0.02170328050851822
DG-K(10%),4,1700,0.055899977684020996,0.9599999785423279,0.1,0.010053425095975399
DG-K(10%),4,1800,0.05220001935958862,0.9599999785423279,0.1,0.0058233486488461494
DG-K(10%),4,1900,0.05900001525878906,0.9399999976158142,0.1,0.009821266867220402
DG-K(10%),4,2000,0.055800020694732666,0.9599999785423279,0.1,0.0003974230494350195
DG-K(10%),4,2100,0.05239999294281006,0.9200000166893005,0.1,0.019941847771406174
DG-K(10%),4,2200,0.050000011920928955,0.9800000190734863,0.1,0.0016613526968285441
DG-K(10%),4,2300,0.05339998006820679,0.9399999976158142,0.1,0.0014696642756462097
DG-K(10%),4,2400,0.04629999399185181,0.9599999785423279,0.1,0.007839012891054153
DG-K(10%),4,2500,0.048200011253356934,0.949999988079071,0.1,0.011418746784329414
DG-K(10%),4,2600,0.047299981117248535,0.9700000286102295,0.1,0.011183897033333778
DG-K(10%),4,2700,0.04610002040863037,0.9300000071525574,0.1,0.00847263541072607
DG-K(10%),4,2800,0.054000020027160645,0.9700000286102295,0.1,0.01205936074256897
DG-K(10%),4,2900,0.045499980449676514,0.949999988079071,0.1,0.004440088290721178
DG-K(10%),4,3000,0.04589998722076416,0.9300000071525574,0.1,0.001766791334375739
DG-K(10%),4,3100,0.04350000619888306,0.949999988079071,0.1,0.0010455396259203553
DG-K(10%),4,3200,0.04629999399185181,0.9599999785423279,0.1,0.012211523950099945
DG-K(10%),4,3300,0.046000003814697266,0.9300000071525574,0.1,0.0032277063000947237
DG-K(10%),4,3400,0.043200016021728516,0.9599999785423279,0.1,0.014072447083890438
DG-K(10%),4,3500,0.04739999771118164,0.9700000286102295,0.1,0.0005201278836466372
DG-K(10%),4,3600,0.045700013637542725,0.9700000286102295,0.1,0.009627630934119225
DG-K(10%),4,3700,0.0461999773979187,0.9300000071525574,0.1,0.002912116004154086
DG-K(10%),4,3800,0.04259997606277466,0.9700000286102295,0.1,0.0048981718719005585
DG-K(10%),4,3900,0.041400015354156494,0.9399999976158142,0.1,0.0004207806196063757
DG-K(10%),4,4000,0.04769998788833618,0.9900000095367432,0.1,0.004253694787621498
DG-K(10%),4,4100,0.03930002450942993,0.9599999785423279,0.1,0.007045856676995754
DG-K(10%),4,4200,0.04240000247955322,0.9800000190734863,0.1,0.014346824027597904
DG-K(10%),4,4300,0.04100000858306885,0.9800000190734863,0.1,0.0065444172360002995
DG-K(10%),4,4400,0.04839998483657837,0.9800000190734863,0.1,0.011155146174132824
DG-K(10%),4,4500,0.05119997262954712,0.9700000286102295,0.1,0.007180886808782816
DG-K(10%),4,4600,0.03960001468658447,0.9800000190734863,0.1,0.0012797415256500244
DG-K(10%),4,4700,0.04350000619888306,0.9800000190734863,0.1,0.003002277808263898
DG-K(10%),4,4800,0.047599971294403076,0.949999988079071,0.1,0.013326861895620823
DG-K(10%),4,4900,0.041499972343444824,0.9700000286102295,0.1,0.00029060427914373577
DG-K(10%),4,5000,0.041700005531311035,0.9800000190734863,0.1,0.010870124213397503
DG-K(10%),4,5100,0.040499985218048096,0.9900000095367432,0.1,0.00032992736669257283
DG-K(10%),4,5200,0.03839999437332153,0.949999988079071,0.1,0.0007198542589321733
DG-K(10%),4,5300,0.039200007915496826,0.9800000190734863,0.1,0.006257511209696531
DG-K(10%),4,5400,0.040400028228759766,0.9599999785423279,0.1,0.00025286441086791456
DG-K(10%),4,5500,0.04009997844696045,0.9700000286102295,0.1,0.003798522986471653
DG-K(10%),4,5600,0.03630000352859497,0.9700000286102295,0.1,0.006887068040668964
DG-K(10%),4,5700,0.04350000619888306,0.9200000166893005,0.1,0.0019402930047363043
DG-K(10%),4,5800,0.038699984550476074,0.9399999976158142,0.1,0.0015158997848629951
DG-K(10%),4,5900,0.035899996757507324,0.9399999976158142,0.1,0.005409547593444586
DG-K(10%),4,6000,0.034699976444244385,0.9800000190734863,0.1,5.371379666030407e-05
DG-K(10%),4,6100,0.03539997339248657,0.9800000190734863,0.1,0.00038884079549461603
DG-K(10%),4,6200,0.03420001268386841,0.949999988079071,0.1,0.00010347491479478776
DG-K(10%),4,6300,0.033699989318847656,0.9700000286102295,0.1,0.0019401177996769547
DG-K(10%),4,6400,0.03519999980926514,0.9800000190734863,0.1,0.008268102072179317
DG-K(10%),4,6500,0.03359997272491455,0.9599999785423279,0.1,2.2181286567501957e-06
DG-K(10%),4,6600,0.03240001201629639,0.9800000190734863,0.1,0.0005218659061938524
DG-K(10%),4,6700,0.03609997034072876,0.949999988079071,0.1,0.004159321077167988
DG-K(10%),4,6800,0.03350001573562622,0.9599999785423279,0.1,0.0003132825077045709
DG-K(10%),4,6900,0.03570002317428589,0.9800000190734863,0.1,0.0014360088389366865
DG-K(10%),4,7000,0.03600001335144043,0.9700000286102295,0.1,0.014342489652335644
DG-K(10%),4,7100,0.033699989318847656,0.9800000190734863,0.1,2.9567343517555855e-05
DG-K(10%),4,7200,0.03329998254776001,0.9700000286102295,0.1,3.956060390919447e-05
DG-K(10%),4,7300,0.03200000524520874,0.9700000286102295,0.1,3.0322433303808793e-05
DG-K(10%),4,7400,0.03359997272491455,0.9700000286102295,0.1,0.005204162560403347
DG-K(10%),4,7500,0.034300029277801514,0.9300000071525574,0.1,0.0019502128707244992
DG-K(10%),4,7600,0.033699989318847656,0.9800000190734863,0.1,0.0006967959343455732
DG-K(10%),4,7700,0.04220002889633179,0.949999988079071,0.1,0.0016079683555290103
DG-K(10%),4,7800,0.044200003147125244,0.9300000071525574,0.1,0.013105975463986397
DG-K(10%),4,7900,0.03810000419616699,0.9900000095367432,0.1,0.0003258610377088189
DG-K(10%),4,8000,0.03149998188018799,0.9700000286102295,0.1,0.0016222379636019468
DG-K(10%),4,8100,0.04030001163482666,1.0,0.1,0.0009015671676024795
DG-K(10%),4,8200,0.03560000658035278,1.0,0.1,0.005769114941358566
DG-K(10%),4,8300,0.033399999141693115,0.9599999785423279,0.1,0.00016139096987899393
DG-K(10%),4,8400,0.031899988651275635,0.9900000095367432,0.1,1.5647908924165677e-07
DG-K(10%),4,8500,0.03390002250671387,0.9599999785423279,0.1,0.003086282406002283
DG-K(10%),4,8600,0.03539997339248657,0.949999988079071,0.1,0.002739828545600176
DG-K(10%),4,8700,0.03280001878738403,0.9700000286102295,0.1,2.6319848984712735e-06
DG-K(10%),4,8800,0.036400020122528076,0.9599999785423279,0.1,8.62502129166387e-05
DG-K(10%),4,8900,0.03350001573562622,0.9599999785423279,0.1,2.0655936168623157e-05
DG-K(10%),4,9000,0.034300029277801514,0.9900000095367432,0.1,0.00010139055666513741
DG-K(10%),4,9100,0.03270000219345093,0.949999988079071,0.1,1.3190978279453702e-05
DG-K(10%),4,9200,0.03130000829696655,0.9700000286102295,0.1,1.4922075024514925e-05
DG-K(10%),4,9300,0.031099975109100342,0.949999988079071,0.1,0.0027249553240835667
DG-K(10%),4,9400,0.032100021839141846,0.9900000095367432,0.1,0.0006662937230430543
DG-K(10%),4,9500,0.0350000262260437,0.9900000095367432,0.1,0.0032780191395431757
DG-K(10%),4,9600,0.03250002861022949,0.9599999785423279,0.1,2.2681049813400023e-05
DG-K(10%),4,9700,0.03070002794265747,0.9700000286102295,0.1,0.00024944506003521383
DG-K(10%),4,9800,0.032199978828430176,0.9700000286102295,0.1,4.441460532689234e-06
DG-K(10%),4,9900,0.030399978160858154,0.9800000190734863,0.1,0.001333584194071591
DG-K(10%),4,9999,0.03280001878738403,0.9599999785423279,0.1,0.006434313021600246
DG-K(3%),0,0,0.902199998497963,0.05999999865889549,0.03,0.06357772648334503
DG-K(3%),0,100,0.2759000062942505,0.18000000715255737,0.03,0.06133602187037468
DG-K(3%),0,200,0.23360002040863037,0.3700000047683716,0.03,0.04037179425358772
DG-K(3%),0,300,0.13830000162124634,0.5899999737739563,0.03,0.04298410937190056
DG-K(3%),0,400,0.13760000467300415,0.6800000071525574,0.03,0.029265940189361572
DG-K(3%),0,500,0.11470001935958862,0.7200000286102295,0.03,0.02450823038816452
DG-K(3%),0,600,0.09399998188018799,0.7300000190734863,0.03,0.01741604506969452
DG-K(3%),0,700,0.09320002794265747,0.7400000095367432,0.03,0.018100814893841743
DG-K(3%),0,800,0.08350002765655518,0.7599999904632568,0.03,0.01036263257265091
DG-K(3%),0,900,0.08240002393722534,0.8199999928474426,0.03,0.022005900740623474
DG-K(3%),0,1000,0.08569997549057007,0.8199999928474426,0.03,0.017266573384404182
DG-K(3%),0,1100,0.07969999313354492,0.800000011920929,0.03,0.018720664083957672
DG-K(3%),0,1200,0.07190001010894775,0.8700000047683716,0.03,0.013492768630385399
DG-K(3%),0,1300,0.08689999580383301,0.8500000238418579,0.03,0.01366223581135273
DG-K(3%),0,1400,0.06999999284744263,0.8799999952316284,0.03,0.008851197548210621
DG-K(3%),0,1500,0.05470001697540283,0.8899999856948853,0.03,0.012799308635294437
DG-K(3%),0,1600,0.062399983406066895,0.9399999976158142,0.03,0.012430093251168728
DG-K(3%),0,1700,0.05470001697540283,0.8600000143051147,0.03,0.017431162297725677
DG-K(3%),0,1800,0.058099985122680664,0.8899999856948853,0.03,0.010080818086862564
DG-K(3%),0,1900,0.0559999942779541,0.949999988079071,0.03,0.013301351107656956
DG-K(3%),0,2000,0.04739999771118164,0.949999988079071,0.03,0.006052713841199875
DG-K(3%),0,2100,0.053099989891052246,0.9200000166893005,0.03,0.00814227294176817
DG-K(3%),0,2200,0.05339998006820679,0.9200000166893005,0.03,0.007802517618983984
DG-K(3%),0,2300,0.046999990940093994,0.8999999761581421,0.03,0.008065762929618359
DG-K(3%),0,2400,0.0437999963760376,0.9399999976158142,0.03,0.025610513985157013
DG-K(3%),0,2500,0.04670000076293945,0.9200000166893005,0.03,0.00950004905462265
DG-K(3%),0,2600,0.05169999599456787,0.8999999761581421,0.03,0.0082235811278224
DG-K(3%),0,2700,0.04670000076293945,0.9300000071525574,0.03,0.013528142124414444
DG-K(3%),0,2800,0.04350000619888306,0.949999988079071,0.03,0.018100358545780182
DG-K(3%),0,2900,0.04350000619888306,0.9200000166893005,0.03,0.022969597950577736
DG-K(3%),0,3000,0.0439000129699707,0.9599999785423279,0.03,0.007154629100114107
DG-K(3%),0,3100,0.03759998083114624,0.9399999976158142,0.03,0.003381773130968213
DG-K(3%),0,3200,0.04460000991821289,0.9300000071525574,0.03,0.0019290585769340396
DG-K(3%),0,3300,0.038600027561187744,0.9599999785423279,0.03,0.001279291813261807
DG-K(3%),0,3400,0.040400028228759766,0.9700000286102295,0.03,0.005086739547550678
DG-K(3%),0,3500,0.04110002517700195,0.9399999976158142,0.03,0.00353884045034647
DG-K(3%),0,3600,0.0372999906539917,0.9800000190734863,0.03,0.013691406697034836
DG-K(3%),0,3700,0.0396999716758728,0.949999988079071,0.03,0.005296522285789251
DG-K(3%),0,3800,0.04009997844696045,0.9300000071525574,0.03,0.008654603734612465
DG-K(3%),0,3900,0.04079997539520264,0.9399999976158142,0.03,0.0056290472857654095
DG-K(3%),0,4000,0.03560000658035278,0.9599999785423279,0.03,0.00538814440369606
DG-K(3%),0,4100,0.03750002384185791,0.9700000286102295,0.03,0.00856274738907814
DG-K(3%),0,4200,0.03799998760223389,0.8999999761581421,0.03,0.0004440142947714776
DG-K(3%),0,4300,0.04240000247955322,0.9599999785423279,0.03,0.00097464001737535
DG-K(3%),0,4400,0.040400028228759766,0.9700000286102295,0.03,0.0050145224668085575
DG-K(3%),0,4500,0.034699976444244385,0.9800000190734863,0.03,0.007635731715708971
DG-K(3%),0,4600,0.03979998826980591,0.9599999785423279,0.03,0.00030672946013510227
DG-K(3%),0,4700,0.03359997272491455,1.0,0.03,0.007701916620135307
DG-K(3%),0,4800,0.0350000262260437,0.949999988079071,0.03,0.008951054885983467
DG-K(3%),0,4900,0.04089999198913574,0.949999988079071,0.03,0.0011225086636841297
DG-K(3%),0,5000,0.03659999370574951,0.9599999785423279,0.03,0.00013106586993671954
DG-K(3%),0,5100,0.03509998321533203,0.949999988079071,0.03,0.002086034044623375
DG-K(3%),0,5200,0.03299999237060547,0.949999988079071,0.03,0.0009359751711599529
DG-K(3%),0,5300,0.037199974060058594,0.9700000286102295,0.03,0.008397356607019901
DG-K(3%),0,5400,0.03270000219345093,0.9599999785423279,0.03,0.0019291630014777184
DG-K(3%),0,5500,0.03200000524520874,0.9700000286102295,0.03,0.008943161927163601
DG-K(3%),0,5600,0.03479999303817749,0.9900000095367432,0.03,0.002766186371445656
DG-K(3%),0,5700,0.034699976444244385,0.9900000095367432,0.03,0.00865800492465496
DG-K(3%),0,5800,0.03320002555847168,0.9300000071525574,0.03,0.001968533731997013
DG-K(3%),0,5900,0.0317000150680542,0.9599999785423279,0.03,0.0024438458494842052
DG-K(3%),0,6000,0.03750002384185791,0.9700000286102295,0.03,0.00023928597511257976
DG-K(3%),0,6100,0.03140002489089966,0.9700000286102295,0.03,0.001205027219839394
DG-K(3%),0,6200,0.03350001573562622,0.9399999976158142,0.03,0.008403345011174679
DG-K(3%),0,6300,0.03549998998641968,0.9700000286102295,0.03,0.00349657004699111
DG-K(3%),0,6400,0.029999971389770508,0.9599999785423279,0.03,6.2979081121739e-05
DG-K(3%),0,6500,0.030399978160858154,0.9800000190734863,0.03,0.0016734474338591099
DG-K(3%),0,6600,0.03130000829696655,0.9800000190734863,0.03,0.00039820230449549854
DG-K(3%),0,6700,0.03259998559951782,0.9700000286102295,0.03,0.002167055383324623
DG-K(3%),0,6800,0.03299999237060547,0.9900000095367432,0.03,0.006965238600969315
DG-K(3%),0,6900,0.028500020503997803,0.9900000095367432,0.03,0.005014002323150635
DG-K(3%),0,7000,0.03229999542236328,0.9700000286102295,0.03,0.0020702159963548183
DG-K(3%),0,7100,0.029999971389770508,0.9900000095367432,0.03,0.0074846744537353516
DG-K(3%),0,7200,0.03600001335144043,0.9800000190734863,0.03,0.0005146873882040381
DG-K(3%),0,7300,0.03530001640319824,0.949999988079071,0.03,0.00011150100908707827
DG-K(3%),0,7400,0.031099975109100342,0.9700000286102295,0.03,0.0006592567078769207
DG-K(3%),0,7500,0.029999971389770508,0.9900000095367432,0.03,0.00021560178720392287
DG-K(3%),0,7600,0.02899998426437378,0.9700000286102295,0.03,0.0008795212488621473
DG-K(3%),0,7700,0.02899998426437378,1.0,0.03,0.00017870482406578958
DG-K(3%),0,7800,0.03100001811981201,0.9900000095367432,0.03,0.00708399573341012
DG-K(3%),0,7900,0.029399991035461426,0.9900000095367432,0.03,0.001571813365444541
DG-K(3%),0,8000,0.033399999141693115,0.9800000190734863,0.03,0.000742768868803978
DG-K(3%),0,8100,0.029399991035461426,0.9700000286102295,0.03,0.004337146412581205
DG-K(3%),0,8200,0.02740001678466797,0.9700000286102295,0.03,0.0014161361614242196
DG-K(3%),0,8300,0.033399999141693115,0.9800000190734863,0.03,0.003266371786594391
DG-K(3%),0,8400,0.03450000286102295,1.0,0.03,0.0020344473887234926
DG-K(3%),0,8500,0.029999971389770508,0.9700000286102295,0.03,0.009876102209091187
DG-K(3%),0,8600,0.03380000591278076,0.9800000190734863,0.03,0.0012425616150721908
DG-K(3%),0,8700,0.028599977493286133,0.9900000095367432,0.03,0.003701375797390938
DG-K(3%),0,8800,0.02740001678466797,0.9800000190734863,0.03,0.00020272601977922022
DG-K(3%),0,8900,0.028299987316131592,0.9700000286102295,0.03,0.0028896715957671404
DG-K(3%),0,9000,0.027300000190734863,0.9900000095367432,0.03,8.240629540523514e-06
DG-K(3%),0,9100,0.031899988651275635,0.9800000190734863,0.03,0.001128906849771738
